census region,housing types,technology,final_energy,vintage,2009,2010,2011,2012,2013,2014,2015,2016
66,nan,35,3.0,2013,,,,,,,,
66,nan,35,3.0,2014,,,,,,,,
66,nan,35,3.0,2015,,,,,,,,
66,nan,35,3.0,2016,,,,,,,,
66,nan,35,4.0,2008,,,,,,,,
66,nan,35,4.0,2009,,,,,,,,
66,nan,35,4.0,2010,,,,,,,,
66,nan,35,4.0,2011,,,,,,,,
66,nan,35,4.0,2012,,,,,,,,
66,nan,35,4.0,2013,,,,,,,,
66,nan,35,4.0,2014,,,,,,,,
66,nan,35,4.0,2015,,,,,,,,
66,nan,35,4.0,2016,,,,,,,,
66,nan,35,5.0,2008,,,,,,,,
66,nan,35,5.0,2009,,,,,,,,
66,nan,35,5.0,2010,,,,,,,,
66,nan,35,5.0,2011,,,,,,,,
66,nan,35,5.0,2012,,,,,,,,
66,nan,35,5.0,2013,,,,,,,,
66,nan,35,5.0,2014,,,,,,,,
66,nan,35,5.0,2015,,,,,,,,
66,nan,35,5.0,2016,,,,,,,,
66,nan,35,10.0,2008,,,,,,,,
66,nan,35,10.0,2009,,,,,,,,
66,nan,35,10.0,2010,,,,,,,,
66,nan,35,10.0,2011,,,,,,,,
66,nan,35,10.0,2012,,,,,,,,
66,nan,35,10.0,2013,,,,,,,,
66,nan,35,10.0,2014,,,,,,,,
66,nan,35,10.0,2015,,,,,,,,
66,nan,35,10.0,2016,,,,,,,,
66,nan,38,3.0,2008,,,,,,,,
66,nan,38,3.0,2009,,,,,,,,
66,nan,38,3.0,2010,,,,,,,,
66,nan,38,3.0,2011,,,,,,,,
66,nan,38,3.0,2012,,,,,,,,
66,nan,38,3.0,2013,,,,,,,,
66,nan,38,3.0,2014,,,,,,,,
66,nan,38,3.0,2015,,,,,,,,
66,nan,38,3.0,2016,,,,,,,,
66,nan,38,4.0,2008,,,,,,,,
66,nan,38,4.0,2009,,,,,,,,
66,nan,38,4.0,2010,,,,,,,,
66,nan,38,4.0,2011,,,,,,,,
66,nan,38,4.0,2012,,,,,,,,
66,nan,38,4.0,2013,,,,,,,,
66,nan,38,4.0,2014,,,,,,,,
66,nan,38,4.0,2015,,,,,,,,
66,nan,38,4.0,2016,,,,,,,,
66,nan,38,5.0,2008,,,,,,,,
66,nan,38,5.0,2009,,,,,,,,
66,nan,38,5.0,2010,,,,,,,,
66,nan,38,5.0,2011,,,,,,,,
66,nan,38,5.0,2012,,,,,,,,
66,nan,38,5.0,2013,,,,,,,,
66,nan,38,5.0,2014,,,,,,,,
66,nan,38,5.0,2015,,,,,,,,
66,nan,38,5.0,2016,,,,,,,,
66,28.0,29,4.0,2008,1.58522236357,1.40492081564,1.22618115357,1.05025175715,0.88007366399,0.719059213282,0.570514501787,0.438303212321
66,28.0,29,4.0,2009,0.173204057466,0.173654154035,0.172935703921,0.169966569299,0.164000789633,0.154585105138,0.141592392618,0.125552078104
66,28.0,29,4.0,2010,0.0,0.178401036428,0.179060903139,0.178401587892,0.175395665462,0.169251534389,0.15941844569,0.145986589505
66,28.0,29,4.0,2011,0.0,0.0,0.175909124562,0.176640473579,0.17604733852,0.173093568789,0.166908686563,0.157176282617
66,28.0,29,4.0,2012,0.0,0.0,0.0,0.174493581099,0.175276062034,0.174700109871,0.171644106327,0.165473716355
66,28.0,29,4.0,2013,0.0,0.0,0.0,0.0,0.173201817041,0.173991055563,0.173293288454,0.170223524461
66,28.0,29,4.0,2014,0.0,0.0,0.0,0.0,0.0,0.173613964106,0.174278326815,0.173540290247
66,28.0,29,4.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.175067439067,0.175697760031
66,28.0,29,4.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175443275063
66,28.0,31,3.0,2008,1.90226683628,1.68590497877,1.47141738429,1.26030210858,1.05608839679,0.862871055938,0.684617402145,0.525963854785
66,28.0,31,3.0,2009,0.207844868959,0.208384984843,0.207522844705,0.203959883159,0.19680094756,0.185502126166,0.169910871142,0.150662493725
66,28.0,31,3.0,2010,0.0,0.211825042711,0.212608537566,0.211825697493,0.208256605857,0.200961352124,0.189286002723,0.173337645208
66,28.0,31,3.0,2011,0.0,0.0,0.206605106589,0.207464075343,0.206767438757,0.203298238899,0.196034100357,0.184603400786
66,28.0,31,3.0,2012,0.0,0.0,0.0,0.202662517331,0.203571316126,0.202902386561,0.199353044704,0.19218655321
66,28.0,31,3.0,2013,0.0,0.0,0.0,0.0,0.198861345492,0.199767508239,0.198966368225,0.195441824381
66,28.0,31,3.0,2014,0.0,0.0,0.0,0.0,0.0,0.199334551381,0.200097338195,0.199249962876
66,28.0,31,3.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.201003355966,0.201727057814
66,28.0,31,3.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201434871368
66,28.0,33,5.0,2008,1.61209053922,1.42873303285,1.24696388499,1.06805263439,0.894990166769,0.731246657575,0.580184239106,0.445732080326
66,28.0,33,5.0,2009,0.176139719457,0.176597444782,0.175866817547,0.172847358609,0.166780464034,0.157205191666,0.14399226368,0.127680079428
66,28.0,33,5.0,2010,0.0,0.180687283691,0.181355606734,0.180687842222,0.177643398256,0.171420528836,0.161461427011,0.14785743873
66,28.0,33,5.0,2011,0.0,0.0,0.177424318466,0.17816196696,0.177563722931,0.174584510893,0.168346355161,0.158530121117
66,28.0,33,5.0,2012,0.0,0.0,0.0,0.175251292405,0.176037171142,0.175458717996,0.172389444231,0.166192260297
66,28.0,33,5.0,2013,0.0,0.0,0.0,0.0,0.173201817041,0.173991055563,0.173293288454,0.170223524461
66,28.0,33,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.173613964106,0.174278326815,0.173540290247
66,28.0,33,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.175067439067,0.175697760031
66,28.0,33,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175443275063
66,28.0,35,2.0,2008,1.05927197513,0.949455870182,0.84605817771,0.748010115774,0.654972562521,0.566758329966,0.483211106956,0.404978576714
66,28.0,35,2.0,2009,0.111839276878,0.108959982133,0.106311962017,0.103747567902,0.101131037337,0.0982754886765,0.0949195537043,0.0908887727755
66,28.0,35,2.0,2010,0.0,0.112056267103,0.109358602501,0.106819626351,0.104353582709,0.101819999734,0.0989935541399,0.0957235506378
66,28.0,35,2.0,2011,0.0,0.0,0.107550694216,0.105078293656,0.102747587322,0.10047248235,0.0980812371547,0.0954687348793
66,28.0,35,2.0,2012,0.0,0.0,0.0,0.103918049089,0.101636873454,0.0994784724873,0.09732349194,0.0951169449201
66,28.0,35,2.0,2013,0.0,0.0,0.0,0.0,0.100550973245,0.0984386798133,0.0963954792856,0.0944162286183
66,28.0,35,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0980687414214,0.0960557083775,0.0941706292604
66,28.0,35,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0963368111879,0.0944683328409
66,28.0,35,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941811182868
66,28.0,38,2.0,2008,0.000957336691858,0.000884872647566,0.0,0.0,0.0,0.0,0.0,0.0
66,28.0,38,2.0,2009,9.83891178327e-05,9.5857398956e-05,9.35493484979e-05,0.0,0.0,0.0,0.0,0.0
66,28.0,38,2.0,2010,0.0,9.91187006907e-05,9.67338119313e-05,9.45097081026e-05,0.0,0.0,0.0,0.0
66,28.0,38,2.0,2011,0.0,0.0,9.56560337143e-05,9.34583402193e-05,9.14064204222e-05,0.0,0.0,0.0
66,28.0,38,2.0,2012,0.0,0.0,0.0,9.293578022e-05,9.08969188437e-05,8.89870869644e-05,0.0,0.0
66,28.0,38,2.0,2013,0.0,0.0,0.0,0.0,9.04241245356e-05,8.85257705455e-05,8.6708289506e-05,0.0
66,28.0,38,2.0,2014,0.0,0.0,0.0,0.0,0.0,8.81918871711e-05,8.63827675823e-05,8.47070240782e-05
66,28.0,38,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,8.66343858355e-05,8.49552429264e-05
66,28.0,38,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46958004886e-05
66,28.0,38,10.0,2008,0.956729171913,0.864556326104,0.781506514723,0.705854298321,0.636594669762,0.572869965248,0.513806612894,0.45919295048
66,28.0,38,10.0,2009,0.0983266807069,0.0936565514814,0.089495818924,0.0857219774156,0.0822695495527,0.0790715011031,0.0760361382772,0.073147794575
66,28.0,38,10.0,2010,0.0,0.0968429750349,0.092542298321,0.0886473425141,0.0850960284747,0.0818253277892,0.0787469252157,0.0758511335203
66,28.0,38,10.0,2011,0.0,0.0,0.0915112206524,0.0876611901841,0.0841563592511,0.0809397825178,0.077930144691,0.0751241784905
66,28.0,38,10.0,2012,0.0,0.0,0.0,0.0871710441856,0.0836872696873,0.080495295436,0.0775194316939,0.0747622617668
66,28.0,38,10.0,2013,0.0,0.0,0.0,0.0,0.0832519758922,0.0800780011668,0.0771239582646,0.0743974061675
66,28.0,38,10.0,2014,0.0,0.0,0.0,0.0,0.0,0.079775979359,0.076834418021,0.0741242470328
66,28.0,38,10.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0770582235623,0.0743414549376
66,28.0,38,10.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741144256498
66,29.0,29,4.0,2008,1.58431230221,1.40330245276,1.22405571433,1.04781986138,0.877526609962,0.716569108601,0.568225455316,0.43631522763
66,29.0,29,4.0,2009,0.17411411882,0.174465651879,0.173642703406,0.1705619064,0.16447978612,0.154948150177,0.141846701564,0.125711481887
66,29.0,29,4.0,2010,0.0,0.179201394484,0.179759517717,0.178993186514,0.175875239118,0.169617483541,0.15967507996,0.146144761956
66,29.0,29,4.0,2011,0.0,0.0,0.176611751472,0.17724259956,0.176544996987,0.17348384534,0.167192818097,0.157361110245
66,29.0,29,4.0,2012,0.0,0.0,0.0,0.175106537244,0.175789759451,0.175112157713,0.171954120742,0.165685473146
66,29.0,29,4.0,2013,0.0,0.0,0.0,0.0,0.173736334197,0.174428437101,0.173633164476,0.170467752439
66,29.0,29,4.0,2014,0.0,0.0,0.0,0.0,0.0,0.174085482758,0.17465533467,0.173824309366
66,29.0,29,4.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.175482355172,0.176021622554
66,29.0,29,4.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175814640881
66,29.0,31,3.0,2008,1.90117476266,1.68396294332,1.4688668572,1.25738383365,1.05303193195,0.859882930321,0.68187054638,0.523578273156
66,29.0,31,3.0,2009,0.208936942583,0.209358782254,0.208371244087,0.20467428768,0.197375743343,0.185937780213,0.170216041876,0.150853778264
66,29.0,31,3.0,2010,0.0,0.212775350415,0.213438039826,0.212528134015,0.208826029175,0.201395863023,0.189590718247,0.173525451775
66,29.0,31,3.0,2011,0.0,0.0,0.207430341256,0.20817127176,0.207351938173,0.203756618352,0.196367812584,0.184820480666
66,29.0,31,3.0,2012,0.0,0.0,0.0,0.203374424524,0.204167941004,0.203380952318,0.199713105523,0.192432494431
66,29.0,31,3.0,2013,0.0,0.0,0.0,0.0,0.199475050374,0.200269687042,0.19935659625,0.195722234282
66,29.0,31,3.0,2014,0.0,0.0,0.0,0.0,0.0,0.199875924648,0.200530199065,0.199576058902
66,29.0,31,3.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.201479741123,0.20209889997
66,29.0,31,3.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201861254344
66,29.0,33,5.0,2008,1.6111650531,1.4270872401,1.24480242135,1.06557952004,0.892399942334,0.72871434773,0.577856395237,0.44371040098
66,29.0,33,5.0,2009,0.177065205579,0.177422696826,0.176585800074,0.17345278617,0.167267579105,0.157574390011,0.144250882946,0.127842184969
66,29.0,33,5.0,2010,0.0,0.181497898506,0.182063174207,0.181287022307,0.178129117751,0.171791167704,0.161721350105,0.148017638194
66,29.0,33,5.0,2011,0.0,0.0,0.178132997456,0.178769279356,0.178065667981,0.174978149093,0.168632934063,0.158716540758
66,29.0,33,5.0,2012,0.0,0.0,0.0,0.175866910217,0.17655309921,0.175872555092,0.172700804835,0.16640493661
66,29.0,33,5.0,2013,0.0,0.0,0.0,0.0,0.173736334197,0.174428437101,0.173633164476,0.170467752439
66,29.0,33,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.174085482758,0.17465533467,0.173824309366
66,29.0,33,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.175482355172,0.176021622554
66,29.0,33,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175814640881
66,29.0,35,2.0,2008,1.05974279028,0.949397905283,0.845597154884,0.747252760483,0.654010302173,0.565670830965,0.482069891986,0.403845117824
66,29.0,35,2.0,2009,0.112541490404,0.109588714422,0.106873674749,0.104246937456,0.101571360081,0.0986589317119,0.0952476153025,0.0911629457995
66,29.0,35,2.0,2010,0.0,0.112681912826,0.109915973793,0.1073138278,0.104788451064,0.102198268792,0.0993172283998,0.0959944580832
66,29.0,35,2.0,2011,0.0,0.0,0.108108834357,0.105574188031,0.103185291686,0.100855058701,0.0984110161857,0.095747762961
66,29.0,35,2.0,2012,0.0,0.0,0.0,0.104419290179,0.102080426016,0.0998676143687,0.09766084498,0.0954048327811
66,29.0,35,2.0,2013,0.0,0.0,0.0,0.0,0.101005425114,0.0988390570772,0.0967445941364,0.0947166602501
66,29.0,35,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0984874631304,0.0964230257038,0.0944893227017
66,29.0,35,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0967251574067,0.0948075921441
66,29.0,35,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945451435052
66,29.0,38,2.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,29.0,38,10.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,29,4.0,2008,1.60876184161,1.44742446251,1.28280603052,1.11586025355,0.949489627732,0.787408517007,0.633570886509,0.4930587371
66,30.0,29,4.0,2009,0.149664579422,0.152331121568,0.154045999402,0.153758559652,0.150652568648,0.144132692747,0.133883743435,0.120256154694
66,30.0,29,4.0,2010,0.0,0.15739123343,0.160415463867,0.162313339009,0.162042584353,0.158711052609,0.151602442931,0.140629383496
66,30.0,29,4.0,2011,0.0,0.0,0.157276434276,0.160389355787,0.162319088247,0.161988922225,0.158407738931,0.151105387661
66,30.0,29,4.0,2012,0.0,0.0,0.0,0.158232830659,0.161396665223,0.163278642456,0.162688992726,0.158874346126
66,30.0,29,4.0,2013,0.0,0.0,0.0,0.0,0.159237995394,0.162362389304,0.163996026513,0.163179892144
66,30.0,29,4.0,2014,0.0,0.0,0.0,0.0,0.0,0.161746455846,0.16465941698,0.166088281677
66,30.0,29,4.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.165289346908,0.168035557235
66,30.0,29,4.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167479732903
66,30.0,31,3.0,2008,1.93051420993,1.73690935501,1.53936723663,1.33903230426,1.13938755328,0.944890220408,0.76028506381,0.59167048452
66,30.0,31,3.0,2009,0.179597495307,0.182797345882,0.184855199282,0.184510271583,0.180783082377,0.172959231297,0.160660492122,0.144307385633
66,30.0,31,3.0,2010,0.0,0.186878985746,0.190469815454,0.19272326359,0.192401782181,0.18844607728,0.180005646782,0.166976749473
66,30.0,31,3.0,2011,0.0,0.0,0.184721028818,0.188377152298,0.190643621314,0.190255841622,0.186049745105,0.177473140189
66,30.0,31,3.0,2012,0.0,0.0,0.0,0.183776753184,0.187451333493,0.189637123029,0.188952284665,0.184521830101
66,30.0,31,3.0,2013,0.0,0.0,0.0,0.0,0.182828809527,0.186416076608,0.188291734144,0.18735469098
66,30.0,31,3.0,2014,0.0,0.0,0.0,0.0,0.0,0.18570889375,0.18905340468,0.190693953036
66,30.0,31,3.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.189776657561,0.192929713863
66,30.0,31,3.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192291545185
66,30.0,33,5.0,2008,1.63602899147,1.47195708052,1.30454850562,1.1347731392,0.96558267227,0.800754424074,0.64430937611,0.501415664848
66,30.0,33,5.0,2009,0.152201267209,0.154913004985,0.156656948544,0.156364636934,0.153206002015,0.146575619743,0.136152959426,0.122294394604
66,30.0,33,5.0,2010,0.0,0.159408235595,0.162471222189,0.164393419005,0.16411919457,0.160744968538,0.153545260513,0.142431578985
66,30.0,33,5.0,2011,0.0,0.0,0.158631135432,0.161770870105,0.163717224322,0.163384214414,0.159772184584,0.152406934484
66,30.0,33,5.0,2012,0.0,0.0,0.0,0.158919932179,0.162097505204,0.163987654631,0.163395444438,0.159564233327
66,30.0,33,5.0,2013,0.0,0.0,0.0,0.0,0.159237995394,0.162362389304,0.163996026513,0.163179892144
66,30.0,33,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.161746455846,0.16465941698,0.166088281677
66,30.0,33,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.165289346908,0.168035557235
66,30.0,33,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167479732903
66,30.0,35,2.0,2008,1.07559158548,0.977449279874,0.88266973096,0.790502432553,0.700893945224,0.613901559418,0.529560752272,0.448834667754
66,30.0,35,2.0,2009,0.0966926952067,0.0955093462385,0.0944364257335,0.0933540289958,0.0921452738052,0.0906369825241,0.0885714942723,0.0857677438233
66,30.0,35,2.0,2010,0.0,0.0987858412363,0.0976989874142,0.0966687045579,0.0956259295084,0.0944437060605,0.0929019657884,0.0908473468546
66,30.0,35,2.0,2011,0.0,0.0,0.0958915094814,0.0949025063721,0.0939657889802,0.0930072680931,0.0918615456035,0.090424151644
66,30.0,35,2.0,2012,0.0,0.0,0.0,0.0937319116408,0.0928284818263,0.0919667168216,0.0910326771683,0.0899731627485
66,30.0,35,2.0,2013,0.0,0.0,0.0,0.0,0.0916934972991,0.0908635422237,0.090024062467,0.0891710850893
66,30.0,35,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0903745386984,0.0895605451364,0.0887941765444
66,30.0,35,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0897598481779,0.0890126142048
66,30.0,35,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885767447587
66,30.0,38,2.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,30.0,38,10.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,nan,29,2.0,2008,,,,,,,,
67,nan,29,2.0,2009,,,,,,,,
67,nan,29,2.0,2010,,,,,,,,
67,nan,29,2.0,2011,,,,,,,,
67,nan,29,2.0,2012,,,,,,,,
67,nan,29,2.0,2013,,,,,,,,
67,nan,29,2.0,2014,,,,,,,,
67,nan,29,2.0,2015,,,,,,,,
67,nan,29,2.0,2016,,,,,,,,
67,nan,29,3.0,2008,,,,,,,,
67,nan,29,3.0,2009,,,,,,,,
67,nan,29,3.0,2010,,,,,,,,
67,nan,29,3.0,2011,,,,,,,,
67,nan,29,3.0,2012,,,,,,,,
67,nan,29,3.0,2013,,,,,,,,
67,nan,29,3.0,2014,,,,,,,,
67,nan,29,3.0,2015,,,,,,,,
67,nan,29,3.0,2016,,,,,,,,
67,nan,29,5.0,2008,,,,,,,,
67,nan,29,5.0,2009,,,,,,,,
67,nan,29,5.0,2010,,,,,,,,
67,nan,29,5.0,2011,,,,,,,,
67,nan,29,5.0,2012,,,,,,,,
67,nan,29,5.0,2013,,,,,,,,
67,nan,29,5.0,2014,,,,,,,,
67,nan,29,5.0,2015,,,,,,,,
